@relation skin_lesions-weka.filters.supervised.instance.SMOTE-C1-K5-P304.9-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute asymmetry numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute convexity numeric
@attribute elongation numeric
@attribute rectangularity numeric
@attribute solidity numeric
@attribute fractalDimension numeric
@attribute radialVariance numeric
@attribute lesionBMean numeric
@attribute lesionGMean numeric
@attribute lesionRMean numeric
@attribute lesionBMedian numeric
@attribute lesionGMedian numeric
@attribute lesionRMedian numeric
@attribute lesionBStd numeric
@attribute lesionGStd numeric
@attribute lesionRStd numeric
@attribute skinBMean numeric
@attribute skinGMean numeric
@attribute skinRMean numeric
@attribute skinBMedian numeric
@attribute skinGMedian numeric
@attribute skinRMedian numeric
@attribute skinBStd numeric
@attribute skinGStd numeric
@attribute skinRStd numeric
@attribute lesionLMean numeric
@attribute lesionAMean numeric
@attribute lesionBbMean numeric
@attribute lesionLMedian numeric
@attribute lesionAMedian numeric
@attribute lesionBbMedian numeric
@attribute lesionLStd numeric
@attribute lesionAStd numeric
@attribute lesionBbStd numeric
@attribute skinLMean numeric
@attribute skinAMean numeric
@attribute skinBbMean numeric
@attribute skinLMedian numeric
@attribute skinAMedian numeric
@attribute skinBbMedian numeric
@attribute skinLStd numeric
@attribute skinAStd numeric
@attribute skinBbStd numeric
@attribute bContrast numeric
@attribute bCorrelation numeric
@attribute bEnergy numeric
@attribute bEntropy numeric
@attribute bHomogeneity numeric
@attribute bMean numeric
@attribute bVariance numeric
@attribute gContrast numeric
@attribute gCorrelation numeric
@attribute gEnergy numeric
@attribute gEntropy numeric
@attribute gHomogeneity numeric
@attribute gMean numeric
@attribute gVariance numeric
@attribute rContrast numeric
@attribute rCorrelation numeric
@attribute rEnergy numeric
@attribute rEntropy numeric
@attribute rHomogeneity numeric
@attribute rMean numeric
@attribute rVariance numeric
@attribute lContrast numeric
@attribute lCorrelation numeric
@attribute lEnergy numeric
@attribute lEntropy numeric
@attribute lHomogeneity numeric
@attribute lMean numeric
@attribute lVariance numeric
@attribute aContrast numeric
@attribute aCorrelation numeric
@attribute aEnergy numeric
@attribute aEntropy numeric
@attribute aHomogeneity numeric
@attribute aMean numeric
@attribute aVariance numeric
@attribute bbContrast numeric
@attribute bbCorrelation numeric
@attribute bbEnergy numeric
@attribute bbEntropy numeric
@attribute bbHomogeneity numeric
@attribute bbMean numeric
@attribute bbVariance numeric
@attribute class {MALIGNANT,BENIGN}

@data
0.783296,0.971503,0.252128,0.293296,0.943925,0.377964,0.967791,0.328571,0.003979,0.539727,0.377022,0.198452,0.942968,0.612951,0.330437,0.780856,0.615946,0.461373,0.097403,0.097436,0.092727,0.001065,0.000013,0,0.415348,0.368447,0.397295,0.416489,0.354255,0.291699,0.505832,0,0,0.679793,0.567439,0.361295,0.087783,0.121575,0.075785,0,0.000013,0.448555,0.347905,0.192536,0.107467,0.009891,0.993333,0.034632,0.72368,0.434343,0.374219,0.155612,0.007442,0.992105,0.033981,0.718519,0.439952,0.441523,0.094777,0.007423,0.987719,0.049689,0.657543,0.44686,0.557272,0.033131,0.009891,0.993333,0.034632,0.72368,0.434343,0.374219,0.155612,0.007442,0.992105,0.033981,0.718519,0.439952,0.441523,0.094777,0.007423,0.987719,0.049689,0.657543,0.44686,0.557272,0.033131,BENIGN
0.735892,0.861399,0.234774,0.312291,0.595794,0.33682,0.970859,0.328571,0.010841,0.202393,0.28608,0.556434,0.060522,0.16317,0.512586,0.414921,0.498526,0.740162,0.11984,0.133138,0.093349,0.007368,0.00231,0,0.462267,0.425611,0.367914,0.356114,0.331011,0.492905,0.189165,0.002863,0.031761,0.441972,0.533423,0.634499,0.112782,0.116869,0.076069,0.000137,0.00231,0.97533,0.388413,0.175524,0.145748,0.034567,0.973333,0.051948,0.720835,0.330808,0.243343,0.112264,0.02926,0.981579,0.032767,0.775704,0.321046,0.271244,0.138225,0.033552,0.991228,0.017391,0.829988,0.289855,0.35452,0.164027,0.034567,0.973333,0.051948,0.720835,0.330808,0.243343,0.112264,0.02926,0.981579,0.032767,0.775704,0.321046,0.271244,0.138225,0.033552,0.991228,0.017391,0.829988,0.289855,0.35452,0.164027,BENIGN
0.884876,0.979275,0.254748,0.30838,0.890187,0.370293,0.964724,0.271429,0.003478,0.214978,0.226782,0.45983,0.002588,0.028061,0.299838,0.487613,0.487203,0.651511,0.162735,0.163307,0.07801,0.020069,0.007086,0,0.523153,0.476888,0.317719,0.344217,0.552452,0.350917,0.065232,0.011963,0.015079,0.522409,0.744642,0.383494,0.134209,0.14747,0.103151,0.000851,0.007086,0.62357,0.440048,0.196152,0.149103,0.021934,0.968889,0.05772,0.672779,0.388889,0.154657,0.06274,0.017839,0.978947,0.046117,0.70963,0.391201,0.182765,0.082258,0.02249,0.992982,0.02236,0.80809,0.335749,0.288544,0.162233,0.021934,0.968889,0.05772,0.672779,0.388889,0.154657,0.06274,0.017839,0.978947,0.046117,0.70963,0.391201,0.182765,0.082258,0.02249,0.992982,0.02236,0.80809,0.335749,0.288544,0.162233,MALIGNANT
0.469526,0.555699,0.166012,0.309497,0.517523,0.266388,0.728528,0.361905,0.026726,0.542449,0.480243,0.354365,0.568398,0.059622,0.377235,0.661336,0.734511,0.677253,0.414024,0.430796,0.317189,0.069099,0.317742,0.043222,0.782283,0.64318,0.602114,0.454325,0.537996,0.435842,0.339817,0.000046,0.544836,0.62351,0.729032,0.449342,0.382669,0.431216,0.280465,0.052161,0.317742,0.936933,0.671052,0.405304,0.455957,0.040779,0.982222,0.018759,0.82896,0.253788,0.338463,0.197721,0.028018,0.976316,0.019417,0.804444,0.268728,0.258295,0.113703,0.02202,0.982456,0.024845,0.769769,0.298309,0.370235,0.063747,0.040779,0.982222,0.018759,0.82896,0.253788,0.338463,0.197721,0.028018,0.976316,0.019417,0.804444,0.268728,0.258295,0.113703,0.02202,0.982456,0.024845,0.769769,0.298309,0.370235,0.063747,MALIGNANT
0.424379,0.53886,0.14833,0.296648,0.494159,0.203626,0.653374,0.271429,0.026538,0.657146,0.604793,0.577779,0.296696,0.187294,0.927284,0.786252,0.851839,0.903911,0.385796,0.397911,0.279153,0.200562,0.21285,0.07592,0.639522,0.606219,0.561596,0.685889,0.337864,0.849935,0.772686,0,0.557139,0.880396,0.499189,0.960312,0.362137,0.353129,0.193444,0.108707,0.21285,0.972214,0.620824,0.387406,0.254017,0.084548,0.966667,0.012987,0.867531,0.186869,0.272238,0.209869,0.065093,0.955263,0.012136,0.858963,0.193817,0.264101,0.134255,0.062795,0.97193,0.013665,0.852494,0.198068,0.461992,0.104349,0.084548,0.966667,0.012987,0.867531,0.186869,0.272238,0.209869,0.065093,0.955263,0.012136,0.858963,0.193817,0.264101,0.134255,0.062795,0.97193,0.013665,0.852494,0.198068,0.461992,0.104349,MALIGNANT
0.832957,0.965026,0.223314,0.306145,0.934579,0.362622,0.90184,0.361905,0.004606,0.403025,0.274285,0.168984,0.452535,0.543857,0.051153,0.683183,0.562908,0.49339,0.17837,0.16958,0.104784,0.052758,0.033459,0.015073,0.504058,0.459466,0.351667,0.297059,0.2109,0.262826,0.899013,0,0.009908,0.601052,0.33992,0.304234,0.150891,0.190897,0.156312,0.019058,0.033459,0.816968,0.445527,0.240292,0.167803,0.049616,0.951111,0.02886,0.776162,0.294192,0.399274,0.084364,0.037513,0.918421,0.032767,0.74637,0.318668,0.449906,0.043227,0.038013,0.884211,0.049689,0.675182,0.334541,0.591447,0.015659,0.049616,0.951111,0.02886,0.776162,0.294192,0.399274,0.084364,0.037513,0.918421,0.032767,0.74637,0.318668,0.449906,0.043227,0.038013,0.884211,0.049689,0.675182,0.334541,0.591447,0.015659,BENIGN
0.79684,0.821244,0.248199,0.331844,0.517523,0.354254,0.972393,0.309524,0.013378,0.388991,0.239658,0.325219,0.054146,0.069924,0.595361,0.667245,0.480616,0.717996,0.305065,0.165907,0.088389,0.037255,0.036524,0.024378,0.756291,0.4814,0.333568,0.247844,0.338774,0.753466,0.127363,0.00182,0.387059,0.433091,0.491008,0.774681,0.162656,0.140151,0.401268,0.020976,0.036524,0.046423,0.504058,0.227415,0.490577,0.052121,0.953333,0.027417,0.789124,0.243687,0.253208,0.091769,0.025989,0.960526,0.033981,0.752,0.294887,0.27914,0.061739,0.021596,0.97193,0.031056,0.735706,0.298309,0.374516,0.038421,0.052121,0.953333,0.027417,0.789124,0.243687,0.253208,0.091769,0.025989,0.960526,0.033981,0.752,0.294887,0.27914,0.061739,0.021596,0.97193,0.031056,0.735706,0.298309,0.374516,0.038421,BENIGN
0.803612,0.94171,0.264898,0.33743,0.741822,0.357741,0.964724,0.290476,0.006611,0.508831,0.356573,0.216291,0.990688,0.889578,0.999369,0.788721,0.705571,0.575641,0.038119,0.227364,0.100401,0.001403,0.025163,0.03338,0.067335,0.505227,0.35221,0.403537,0.165574,0.43748,0.807926,0.000145,0.298224,0.758509,0.320403,0.496233,0.168268,0.191266,0.278532,0.014075,0.025163,0.019872,0.398132,0.279169,0.332558,0.027414,0.977778,0.02886,0.767942,0.320707,0.547725,0.108768,0.014326,0.971053,0.035194,0.71763,0.37931,0.444816,0.049849,0.012607,0.964912,0.049689,0.655718,0.400966,0.453269,0.019059,0.027414,0.977778,0.02886,0.767942,0.320707,0.547725,0.108768,0.014326,0.971053,0.035194,0.71763,0.37931,0.444816,0.049849,0.012607,0.964912,0.049689,0.655718,0.400966,0.453269,0.019059,MALIGNANT
0.498871,0.621762,0.14833,0.265363,0.649533,0.239191,0.624233,0.338095,0.022653,0.204159,0.151383,0.154329,0.001918,0.00075,0.000416,0.500659,0.446941,0.442908,0.044011,0.05916,0.057969,0.014152,0.034069,0.036365,0.090928,0.052675,0.063783,0.185684,0.149638,0.166876,0,0.007187,0.249854,0.457156,0.262889,0.188138,0.038272,0.095218,0.088309,0.016988,0.034069,0.531371,0.034138,0.045041,0.012792,0.060447,0.813333,0.046176,0.690484,0.266414,0.232342,0.026389,0.034717,0.726316,0.053398,0.651259,0.315101,0.185757,0.011801,0.037384,0.875439,0.045963,0.681569,0.294686,0.181847,0.01448,0.060447,0.813333,0.046176,0.690484,0.266414,0.232342,0.026389,0.034717,0.726316,0.053398,0.651259,0.315101,0.185757,0.011801,0.037384,0.875439,0.045963,0.681569,0.294686,0.181847,0.01448,MALIGNANT
0.740406,0.718912,0.202685,0.286592,0.466121,0.334728,0.907975,0.266667,0.018423,0.408751,0.378833,0.428142,0.277059,0.315907,0.557359,0.604817,0.636943,0.719478,0.009412,0.147512,0.074664,0.000328,0.010276,0.014177,0.037796,0.415019,0.225282,0.453577,0.203137,0.294482,0.322772,0.000715,0.517655,0.627766,0.376055,0.330899,0.088748,0.281808,0.230139,0.004628,0.010276,0.014299,0.258976,0.385835,0.296308,0.02887,0.984444,0.027417,0.790073,0.281566,0.356223,0.163289,0.015769,0.986842,0.027913,0.763556,0.32937,0.312826,0.109429,0.017698,0.989474,0.02236,0.771594,0.317633,0.338725,0.080979,0.02887,0.984444,0.027417,0.790073,0.281566,0.356223,0.163289,0.015769,0.986842,0.027913,0.763556,0.32937,0.312826,0.109429,0.017698,0.989474,0.02236,0.771594,0.317633,0.338725,0.080979,BENIGN
0.726862,0.800518,0.20465,0.330726,0.603972,0.307531,0.829755,0.342857,0.013817,0.59379,0.571459,0.320359,0.473952,0.586011,0.974292,0.730615,0.809055,0.658559,0.00909,0.130492,0.053927,0.000223,0.00037,0,0.031512,0.343346,0.234503,0.595245,0.406092,0.506386,0.728944,0.017116,0.328776,0.804061,0.625834,0.614086,0.103067,0.28553,0.189193,0.000081,0.00037,0.036993,0.314199,0.388047,0.238832,0.05086,0.977778,0.015873,0.840025,0.234848,0.354155,0.191884,0.030502,0.978947,0.015777,0.823704,0.26635,0.362618,0.132444,0.028928,0.984211,0.026087,0.778893,0.275362,0.452684,0.087033,0.05086,0.977778,0.015873,0.840025,0.234848,0.354155,0.191884,0.030502,0.978947,0.015777,0.823704,0.26635,0.362618,0.132444,0.028928,0.984211,0.026087,0.778893,0.275362,0.452684,0.087033,BENIGN
0.916479,0.994819,0.28389,0.330726,0.939252,0.361925,0.98773,0.366667,0.001629,0.25005,0.234911,0.420319,0.053586,0.073032,0.291962,0.503274,0.497939,0.695698,0.063942,0.088624,0.07155,0.001841,0.002073,0.00014,0.177994,0.318337,0.294231,0.336969,0.312412,0.433495,0.116483,0.07213,0.760152,0.541996,0.486476,0.489866,0.069327,0.100261,0.130312,0.0003,0.002073,0.015406,0.253827,0.156513,0.128064,0.064286,0.951111,0.038961,0.756244,0.267677,0.24187,0.106436,0.037612,0.963158,0.036408,0.757037,0.296076,0.235621,0.09541,0.038667,0.982456,0.021118,0.812652,0.274155,0.264573,0.107707,0.064286,0.951111,0.038961,0.756244,0.267677,0.24187,0.106436,0.037612,0.963158,0.036408,0.757037,0.296076,0.235621,0.09541,0.038667,0.982456,0.021118,0.812652,0.274155,0.264573,0.107707,BENIGN
0.704289,0.896373,0.245252,0.318436,0.683411,0.341702,0.934049,0.252381,0.008679,0.412465,0.204772,0.099978,0.376571,0.97535,0.198547,0.557857,0.434179,0.297909,0.209666,0.107956,0.05751,0.00044,0.012094,0.421782,0.619554,0.360799,0.26184,0.239385,0.121523,0.433031,0.360615,0.076338,0.264931,0.48692,0.222911,0.42128,0.097455,0.120867,0.246141,0.006157,0.012094,0.008885,0.327065,0.191148,0.326289,0.013983,0.993333,0.034632,0.741701,0.426768,0.510779,0.185886,0.006792,0.986842,0.054612,0.656296,0.488704,0.434935,0.05811,0.006277,0.973684,0.080745,0.574513,0.497585,0.4063,0.014822,0.013983,0.993333,0.034632,0.741701,0.426768,0.510779,0.185886,0.006792,0.986842,0.054612,0.656296,0.488704,0.434935,0.05811,0.006277,0.973684,0.080745,0.574513,0.497585,0.4063,0.014822,MALIGNANT
0.704289,0.911917,0.244597,0.305028,0.78972,0.33682,0.960123,0.204762,0.007238,0.256708,0.213468,0.31702,0.021903,0.000938,0.00299,0.515869,0.439069,0.599414,0.139083,0.087833,0.054657,0.008661,0.019,0.048672,0.439665,0.34904,0.249816,0.266253,0.140418,0.237447,0.026294,0.057046,0.874693,0.424537,0.242517,0.41559,0.080604,0.147224,0.154354,0.009437,0.019,0.010096,0.333766,0.278574,0.151723,0.022971,0.973333,0.049062,0.698704,0.364899,0.24736,0.075049,0.015412,0.976316,0.044903,0.701926,0.385256,0.230298,0.061795,0.015575,0.987719,0.03354,0.726277,0.381643,0.227199,0.062991,0.022971,0.973333,0.049062,0.698704,0.364899,0.24736,0.075049,0.015412,0.976316,0.044903,0.701926,0.385256,0.230298,0.061795,0.015575,0.987719,0.03354,0.726277,0.381643,0.227199,0.062991,BENIGN
0.911964,0.96114,0.252456,0.332961,0.78271,0.368201,0.930982,0.290476,0.004919,0.7059,0.65502,0.323415,0.419884,0.694475,0.337584,0.553307,0.743319,0.499109,0.016545,0.212002,0.091355,0.00119,0.031863,0.023112,0.05012,0.541291,0.322869,0.76717,0.378773,0.567542,0.476085,0.002058,0.248574,0.782671,0.581301,0.621087,0.14323,0.421898,0.286469,0.016894,0.031863,0.01527,0.408929,0.599304,0.416553,0.066562,0.988889,0.012987,0.880809,0.272727,0.56602,0.471238,0.036898,0.986842,0.01699,0.829333,0.335315,0.430989,0.261188,0.038818,0.987719,0.026087,0.795316,0.341787,0.464556,0.138667,0.066562,0.988889,0.012987,0.880809,0.272727,0.56602,0.471238,0.036898,0.986842,0.01699,0.829333,0.335315,0.430989,0.261188,0.038818,0.987719,0.026087,0.795316,0.341787,0.464556,0.138667,BENIGN
0.783296,0.963731,0.200065,0.281006,0.989486,0.334031,0.877301,0.280952,0.004136,0.285339,0.415987,0.483422,0.078432,0.170899,0.906305,0.434161,0.573015,0.583336,0.042063,0.227787,0.242816,0.011787,0.062889,0.061756,0.061822,0.322061,0.431051,0.580243,0.587556,0.819234,0.376744,0.052967,0.091883,0.668605,0.799655,0.902185,0.213376,0.227372,0.264566,0.043149,0.062889,0.363502,0.358252,0.323401,0.26618,0.094661,0.964444,0.025974,0.838445,0.22601,0.27858,0.218379,0.070255,0.965789,0.01699,0.859259,0.252081,0.331163,0.186688,0.105081,0.97193,0.01118,0.903893,0.216184,0.463002,0.17018,0.094661,0.964444,0.025974,0.838445,0.22601,0.27858,0.218379,0.070255,0.965789,0.01699,0.859259,0.252081,0.331163,0.186688,0.105081,0.97193,0.01118,0.903893,0.216184,0.463002,0.17018,MALIGNANT
0.875847,0.926166,0.211526,0.285475,0.683411,0.340307,0.93865,0.347619,0.007081,0.296304,0.314965,0.389781,0.059102,0.202628,0.618518,0.572824,0.519998,0.586327,0.198755,0.167232,0.161351,0.04272,0.016922,0.014999,0.460537,0.288307,0.368266,0.403646,0.326504,0.714633,0.391604,0,0.001036,0.574158,0.545064,0.749197,0.126282,0.130125,0.16296,0.009899,0.016922,0.518175,0.218714,0.174303,0.175128,0.034265,0.964444,0.034632,0.749605,0.268939,0.272145,0.082016,0.020108,0.981579,0.026699,0.774519,0.309156,0.357927,0.107171,0.022315,0.991228,0.019876,0.79562,0.301932,0.530755,0.115309,0.034265,0.964444,0.034632,0.749605,0.268939,0.272145,0.082016,0.020108,0.981579,0.026699,0.774519,0.309156,0.357927,0.107171,0.022315,0.991228,0.019876,0.79562,0.301932,0.530755,0.115309,BENIGN
0.945824,0.984456,0.280288,0.335754,0.870327,0.356346,0.976994,0.247619,0.003133,0.2216,0.408602,0.473185,0.008965,0.173654,0.939157,0.418056,0.636573,0.763727,0.093839,0.110384,0.108199,0.033964,0.038789,0.019672,0.153882,0.183474,0.232747,0.591772,0.342553,0.565113,0.478629,0.000219,0.000845,0.77291,0.509362,0.70343,0.058885,0.14541,0.121937,0.01095,0.038789,0.557809,0.078658,0.219191,0.10093,0.050047,0.957778,0.037518,0.755296,0.258838,0.197941,0.097565,0.036166,0.968421,0.020631,0.803259,0.268728,0.267813,0.1082,0.039501,0.982456,0.017391,0.821472,0.252415,0.42306,0.108327,0.050047,0.957778,0.037518,0.755296,0.258838,0.197941,0.097565,0.036166,0.968421,0.020631,0.803259,0.268728,0.267813,0.1082,0.039501,0.982456,0.017391,0.821472,0.252415,0.42306,0.108327,BENIGN
0.767494,0.895078,0.218402,0.297207,0.674065,0.322873,0.906442,0.266667,0.008992,0.420088,0.238303,0.107164,0.987667,0.4945,0.572737,0.654615,0.521193,0.34757,0.125365,0.182327,0.104843,0.00081,0.015529,0.502296,0.306938,0.511971,0.372305,0.273905,0.119041,0.478168,0.909513,0.010933,0.361488,0.578839,0.235548,0.57617,0.168046,0.109888,0.2431,0.009632,0.015529,0.010625,0.498503,0.192643,0.359812,0.021533,0.982222,0.030303,0.755296,0.335859,0.564079,0.102053,0.008814,0.971053,0.046117,0.669926,0.419738,0.4763,0.03268,0.008114,0.940351,0.074534,0.576338,0.439614,0.457289,0.007736,0.021533,0.982222,0.030303,0.755296,0.335859,0.564079,0.102053,0.008814,0.971053,0.046117,0.669926,0.419738,0.4763,0.03268,0.008114,0.940351,0.074534,0.576338,0.439614,0.457289,0.007736,MALIGNANT
0.697517,0.943005,0.265553,0.332402,0.961449,0.35007,0.97546,0.338095,0.00611,0.334491,0.51956,0.538746,0.177461,0.483926,0.660243,0.430422,0.630146,0.716618,0.173603,0.123257,0.111308,0.001568,0.00217,0.001205,0.529452,0.346514,0.353599,0.716339,0.307654,0.539734,0.509131,0.001774,0.234792,0.729087,0.532772,0.626446,0.127963,0.067354,0.139666,0.000884,0.00217,0.040131,0.38971,0.06724,0.186075,0.013226,0.997778,0.034632,0.757193,0.392677,0.311673,0.313946,0.008473,0.997368,0.024272,0.767407,0.413793,0.340315,0.226936,0.009988,0.998246,0.023602,0.775547,0.397343,0.445574,0.167314,0.013226,0.997778,0.034632,0.757193,0.392677,0.311673,0.313946,0.008473,0.997368,0.024272,0.767407,0.413793,0.340315,0.226936,0.009988,0.998246,0.023602,0.775547,0.397343,0.445574,0.167314,BENIGN
0.602709,0.880829,0.239686,0.306704,0.780374,0.336123,0.96319,0.352381,0.009932,0.172011,0.150326,0.309954,0.00043,0.000133,0.341985,0.375076,0.293688,0.477235,0.341293,0.32013,0.316893,0.190534,0.148406,0.095422,0.649336,0.622081,0.702783,0.155958,0.274826,0.382,0.034023,0.521145,0.511161,0.177086,0.366494,0.4202,0.313423,0.102568,0.224856,0.105112,0.148406,0.691292,0.63626,0.139729,0.317441,0.036609,0.948889,0.063492,0.671514,0.378788,0.157674,0.059722,0.027784,0.971053,0.052184,0.713185,0.374554,0.182555,0.089951,0.031236,0.991228,0.028571,0.783455,0.342995,0.223035,0.165279,0.036609,0.948889,0.063492,0.671514,0.378788,0.157674,0.059722,0.027784,0.971053,0.052184,0.713185,0.374554,0.182555,0.089951,0.031236,0.991228,0.028571,0.783455,0.342995,0.223035,0.165279,BENIGN
0.259594,0.546632,0.094957,0.20838,0.783879,0.189679,0.593558,0.371429,0.03224,0.585049,0.476251,0.31144,0.00924,0.36729,0.41638,0.860012,0.727525,0.590439,0.268353,0.284796,0.17432,0.169837,0.159572,0.002457,0.540958,0.604388,0.507209,0.497594,0.311319,0.358749,0.904966,0,0,0.718682,0.527934,0.501794,0.268092,0.114501,0.169377,0.025038,0.159572,0.737743,0.629602,0.094231,0.136646,0.062463,0.96,0.015873,0.831173,0.183081,0.242153,0.131457,0.051601,0.960526,0.01335,0.844741,0.185493,0.33684,0.123,0.054009,0.97193,0.018634,0.826946,0.18599,0.516075,0.090412,0.062463,0.96,0.015873,0.831173,0.183081,0.242153,0.131457,0.051601,0.960526,0.01335,0.844741,0.185493,0.33684,0.123,0.054009,0.97193,0.018634,0.826946,0.18599,0.516075,0.090412,MALIGNANT
0.361174,0.599741,0.080223,0.151397,0.816589,0.23431,0.680982,0.366667,0.021587,0.432014,0.340132,0.125369,0.797035,0.778086,0.020105,0.693718,0.66519,0.404398,0.10319,0.120295,0.080922,0.004231,0.0031,0.001678,0.395923,0.410855,0.34116,0.352303,0.362428,0.239357,0.410254,0,0.055911,0.722906,0.524079,0.248959,0.10182,0.079932,0.078259,0.002195,0.0031,0.712241,0.379227,0.060802,0.07401,0.028807,0.977778,0.038961,0.722732,0.430556,0.499816,0.105437,0.023969,0.963158,0.040049,0.710519,0.432818,0.501756,0.061769,0.024197,0.921053,0.073292,0.60219,0.449275,0.650237,0.015127,0.028807,0.977778,0.038961,0.722732,0.430556,0.499816,0.105437,0.023969,0.963158,0.040049,0.710519,0.432818,0.501756,0.061769,0.024197,0.921053,0.073292,0.60219,0.449275,0.650237,0.015127,BENIGN
0.693002,0.740933,0.195481,0.297207,0.518692,0.288703,0.860429,0.357143,0.016198,0.40934,0.448759,0.351079,0.064111,0.331881,0.362871,0.671767,0.773823,0.671256,0.147676,0.157321,0.101235,0.044673,0.02689,0,0.507432,0.471001,0.396816,0.482641,0.145472,0.241704,0.821005,0,0.00006,0.767863,0.249359,0.392814,0.129888,0.223743,0.095782,0.000419,0.02689,0.898045,0.423619,0.328817,0.126581,0.023434,0.977778,0.033189,0.739172,0.34596,0.29585,0.091734,0.018717,0.978947,0.026699,0.755852,0.343639,0.341684,0.086502,0.019655,0.985965,0.028571,0.748479,0.341787,0.548941,0.071162,0.023434,0.977778,0.033189,0.739172,0.34596,0.29585,0.091734,0.018717,0.978947,0.026699,0.755852,0.343639,0.341684,0.086502,0.019655,0.985965,0.028571,0.748479,0.341787,0.548941,0.071162,BENIGN
0.902935,0.988342,0.261624,0.31676,0.908879,0.348675,0.96319,0.347619,0.002569,0.353235,0.342179,0.444114,0.346813,0.474226,0.001489,0.606642,0.561392,0.793261,0.098554,0.141491,0.049524,0,0,0,0.34729,0.420056,0.243804,0.442941,0.287233,0.38069,0.887347,0,0.000453,0.697081,0.417448,0.501088,0.112934,0.139597,0.037854,0,0,0.615832,0.378319,0.198227,0.021279,0.023782,0.982222,0.033189,0.754979,0.314394,0.446849,0.120603,0.019347,0.984211,0.025485,0.778963,0.310345,0.48577,0.116177,0.020347,0.985965,0.023602,0.772506,0.309179,0.750249,0.070721,0.023782,0.982222,0.033189,0.754979,0.314394,0.446849,0.120603,0.019347,0.984211,0.025485,0.778963,0.310345,0.48577,0.116177,0.020347,0.985965,0.023602,0.772506,0.309179,0.750249,0.070721,BENIGN
0.744921,0.933938,0.151604,0.247486,0.973131,0.27894,0.783742,0.404762,0.006736,0.504277,0.453059,0.294123,0.169482,0.718892,0.293646,0.818413,0.691489,0.50494,0.154739,0.147406,0.112759,0.079805,0.020522,0,0.420554,0.379774,0.414053,0.450882,0.231457,0.305152,0.579103,0,0.002221,0.623738,0.407965,0.436046,0.136063,0.193941,0.197542,0.000147,0.020522,0.962703,0.391347,0.241894,0.235852,0.012257,0.988889,0.036075,0.713879,0.412879,0.3231,0.104493,0.009422,0.992105,0.027913,0.740741,0.416171,0.363391,0.112501,0.01008,0.996491,0.031056,0.740876,0.40942,0.549198,0.11338,0.012257,0.988889,0.036075,0.713879,0.412879,0.3231,0.104493,0.009422,0.992105,0.027913,0.740741,0.416171,0.363391,0.112501,0.01008,0.996491,0.031056,0.740876,0.40942,0.549198,0.11338,BENIGN
0.431151,0.700777,0.185986,0.297765,0.726636,0.269874,0.759202,0.247619,0.018579,0.138166,0.162655,0.148983,0,0,0.395668,0.396126,0.444385,0.423483,0.148726,0.159034,0.093783,0.050408,0.050005,0.031198,0.438847,0.437246,0.341328,0.217467,0.11146,0.114562,0,0,0,0.547656,0.243411,0.184105,0.12343,0.117976,0.102327,0.035813,0.050005,0.758745,0.357251,0.101494,0.096867,0.010081,0.908889,0.079365,0.563705,0.421717,0.152771,0.010675,0.008774,0.936842,0.058252,0.619852,0.407848,0.239849,0.014636,0.009381,0.964912,0.057143,0.624088,0.407005,0.406023,0.014806,0.010081,0.908889,0.079365,0.563705,0.421717,0.152771,0.010675,0.008774,0.936842,0.058252,0.619852,0.407848,0.239849,0.014636,0.009381,0.964912,0.057143,0.624088,0.407005,0.406023,0.014806,MALIGNANT
0.78781,0.858808,0.243287,0.306145,0.582944,0.375174,0.921779,0.342857,0.011311,0.395814,0.305217,0.211435,0.401102,0.493875,0.270306,0.580016,0.512671,0.512148,0.133893,0.093687,0.080142,0.00071,0.00012,0,0.431391,0.320292,0.33621,0.351024,0.172563,0.296065,0.800478,0.001585,0.002291,0.585265,0.21159,0.423239,0.088921,0.112533,0.089752,0,0.00012,0.512875,0.317693,0.20253,0.107092,0.021808,0.982222,0.034632,0.736959,0.402778,0.40327,0.112665,0.024172,0.968421,0.032767,0.731556,0.406659,0.445444,0.074595,0.028522,0.949123,0.045963,0.672141,0.413043,0.557912,0.02742,0.021808,0.982222,0.034632,0.736959,0.402778,0.40327,0.112665,0.024172,0.968421,0.032767,0.731556,0.406659,0.445444,0.074595,0.028522,0.949123,0.045963,0.672141,0.413043,0.557912,0.02742,BENIGN
0.740406,0.915803,0.196791,0.276536,0.727804,0.3159,0.871166,0.409524,0.0073,0.546902,0.341948,0.193937,0.573154,0.831204,0.042846,0.887123,0.684162,0.5469,0.132215,0.107276,0.082111,0.040807,0.001638,0,0.419178,0.353397,0.348282,0.337958,0.217798,0.358449,0.697464,0,0,0.656112,0.354611,0.463359,0.100963,0.10226,0.170691,0.000086,0.001638,0.782785,0.356776,0.141148,0.189296,0.018042,0.984444,0.031746,0.741701,0.352273,0.368046,0.100824,0.012175,0.976316,0.035194,0.713185,0.375743,0.459155,0.050267,0.011408,0.963158,0.052174,0.642944,0.390097,0.599286,0.016794,0.018042,0.984444,0.031746,0.741701,0.352273,0.368046,0.100824,0.012175,0.976316,0.035194,0.713185,0.375743,0.459155,0.050267,0.011408,0.963158,0.052174,0.642944,0.390097,0.599286,0.016794,MALIGNANT
